type,name,title,slug,url,contributor,code,stamp,board_type,board_circled_letters,board_extra_label,board_calendar_short,board_calendar,board_year,board_month,rom_kind,rom_label,rom_manufacturer,rom_manufacturer_name,rom_calendar_short,rom_calendar,rom_year,rom_month,rom_week,mapper_kind,mapper_label,mapper_manufacturer,mapper_manufacturer_name,mapper_calendar_short,mapper_calendar,mapper_year,mapper_month,mapper_week,ram_kind,ram_label,ram_manufacturer,ram_manufacturer_name,ram_calendar_short,ram_calendar,ram_year,ram_month,ram_week,ram_protector_kind,ram_protector_label,ram_protector_manufacturer,ram_protector_manufacturer_name,ram_protector_calendar_short,ram_protector_calendar,ram_protector_year,ram_protector_month,ram_protector_week,crystal_kind,crystal_label,crystal_manufacturer,crystal_manufacturer_name,crystal_calendar_short,crystal_calendar,crystal_year,crystal_month,crystal_week,rom2_kind,rom2_label,rom2_manufacturer,rom2_manufacturer_name,rom2_calendar_short,rom2_calendar,rom2_year,rom2_month,rom2_week,flash_kind,flash_label,flash_manufacturer,flash_manufacturer_name,flash_calendar_short,flash_calendar,flash_year,flash_month,flash_week,line_decoder_kind,line_decoder_label,line_decoder_manufacturer,line_decoder_manufacturer_name,line_decoder_calendar_short,line_decoder_calendar,line_decoder_year,line_decoder_month,line_decoder_week,eeprom_kind,eeprom_label,eeprom_manufacturer,eeprom_manufacturer_name,eeprom_calendar_short,eeprom_calendar,eeprom_year,eeprom_month,eeprom_week,accelerometer_kind,accelerometer_label,accelerometer_manufacturer,accelerometer_manufacturer_name,accelerometer_calendar_short,accelerometer_calendar,accelerometer_year,accelerometer_month,accelerometer_week,u4_kind,u4_label,u4_manufacturer,u4_manufacturer_name,u4_calendar_short,u4_calendar,u4_year,u4_month,u4_week,u5_kind,u5_label,u5_manufacturer,u5_manufacturer_name,u5_calendar_short,u5_calendar,u5_year,u5_month,u5_week,crystal
DMG-AKLP-0,"Killer Instinct (USA, Europe) (SGB Enhanced)",Entry #1,jan-spakula-1,https://gbhwdb.gekkio.fi/cartridges/DMG-AKLP-0/jan-spakula-1.html,Jan Spakula,DMG-AKLP-UKV,22,DMG-BEAN-02,I,2,Oct/1995,October/1995,1995,10,TC534000DF,TOSHIBA 9542EAI TC534000DF DMG-AKLP-0 E1 N059 JAPAN,Toshiba,Toshiba,42/1995,Week 42/1995,1995,,42,MBC1B,DMG MBC1-B Nintendo P 5'04,,,1995,1995,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-AKMJ-0,Kandume Monsters (Japan) (SGB Enhanced),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-AKMJ-0/gekkio-1.html,gekkio,DMG-AKMJ-JPN,12,DMG-KECN-SP,I,3,Feb/1998,February/1998,1998,2,LH5S4M,DMG-AKMJ-0 S LH5S4MWR JAPAN E1 9809 D,Sharp,Sharp,9/1998,Week 9/1998,1998,,9,MBC3,MBC3 LR385364 9744 A,Sharp,Sharp,44/1997,Week 44/1997,1997,,44,LH5168N-10L,LH5168N-10L SHARP JAPAN 9803 1 DG,Sharp,Sharp,3/1998,Week 3/1998,1998,,3,BA6129A,6129A 7C62,ROHM,ROHM,1997,1997,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":null,""label"":null,""manufacturer"":null,""year"":null,""month"":null,""week"":null,""rom_code"":null}"
DMG-AKMJ-0,Kandume Monsters (Japan) (SGB Enhanced),Entry #2,gekkio-2,https://gbhwdb.gekkio.fi/cartridges/DMG-AKMJ-0/gekkio-2.html,gekkio,DMG-AKMJ-JPN,22,DMG-KECN-SP,I,6,Feb/1998,February/1998,1998,2,LH5S4M,DMG-AKMJ-0 S LH5S4MWR JAPAN E1 9809 D,Sharp,Sharp,9/1998,Week 9/1998,1998,,9,MBC3,MBC3 LR385364 9745 A,Sharp,Sharp,45/1997,Week 45/1997,1997,,45,LH5168N-10L,LH5168N-10L SHARP JAPAN 9802 7 DG,Sharp,Sharp,2/1998,Week 2/1998,1998,,2,BA6129A,6129A 7C62,ROHM,ROHM,1997,1997,1997,,,32.768 kHz,KDS7L,Daishinku,Daishinku,Nov/1997,November/1997,1997,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS7L"",""manufacturer"":""Daishinku"",""year"":1997,""month"":11,""week"":null,""rom_code"":null}"
DMG-ALAP-0,Aladdin (Europe) (SGB Enhanced),Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-ALAP-0/mattcurrie-1.html,mattcurrie,DMG-ALAP-AUS,22,DMG-BEAN-10,I,1,Jun/1998,June/1998,1998,6,LH532M,DMG-ALAP-0 S LH532MYE JAPAN D1 9827 D,Sharp,Sharp,27/1998,Week 27/1998,1998,,27,MBC1B,DMG MBC1-B Nintendo P 8'11,,,1998,1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-AM3J-0,Momotarou Collection 2 (Japan) (SGB Enhanced),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-AM3J-0/gekkio-1.html,gekkio,DMG-AM3J-JPN,22,DMG-MC-SFCN-01,Y,6,Oct/1996,October/1996,1996,10,LH538M,DMG-AM3J-0 S LH538MN6 JAPAN F1 9645 E,Sharp,Sharp,45/1996,Week 45/1996,1996,,45,MMM01,MMM01 645 113,,,45/1996,Week 45/1996,1996,,45,XLJ6265BF-10SL,XLJ6265BF-10SL 640 173N,ROHM,ROHM,40/1996,Week 40/1996,1996,,40,MM1026A,642 26A,Mitsumi,Mitsumi,1996,1996,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-AM3J-0,Momotarou Collection 2 (Japan) (SGB Enhanced),Entry #2,gekkio-2,https://gbhwdb.gekkio.fi/cartridges/DMG-AM3J-0/gekkio-2.html,gekkio,DMG-AM3J-JPN,22,DMG-MC-SFCN-01,Y,2,Oct/1996,October/1996,1996,10,N-8001EJGW,DMG-AM3J-0 F1 N-8001EJGW-J65 9643K7013,,,43/1996,Week 43/1996,1996,,43,MMM01,MMM01 644 113,,,44/1996,Week 44/1996,1996,,44,XLJ6265BF-10SL,XLJ6265BF-10SL 636 112N,ROHM,ROHM,36/1996,Week 36/1996,1996,,36,MM1026A,642 26A,Mitsumi,Mitsumi,1996,1996,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-AM6J-0,Daikaijuu Monogatari - The Miracle of the Zone II (Japan) (SGB Enhanced) (GB Compatible),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-AM6J-0/gekkio-1.html,gekkio,DMG-AM6J-JPN,22,DMG-TFDN-01,I,6,Feb/1999,February/1999,1999,2,LH5S8M,DMG-AM6J-0 S LH5S8MN2 JAPAN F1 9908 D,Sharp,Sharp,8/1999,Week 8/1999,1999,,8,HuC-1,HuC-1 © HUDSON Nintendo 9752 A,Hudson,Hudson,52/1997,Week 52/1997,1997,,52,BR62256F-70LL,BR62256F-70LL 906 172A,ROHM,ROHM,6/1999,Week 6/1999,1999,,6,MM1026A,846 26A,Mitsumi,Mitsumi,1998,1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-AM6J-0,Daikaijuu Monogatari - The Miracle of the Zone II (Japan) (SGB Enhanced) (GB Compatible),Entry #2,gekkio-2,https://gbhwdb.gekkio.fi/cartridges/DMG-AM6J-0/gekkio-2.html,gekkio,DMG-AM6J-JPN,00,DMG-TFDN-01,I,6,Nov/1998,November/1998,1998,11,MSM538011E,DMG-AM6J-0 F1 M538011E-36 9085401,OKI,OKI,8/1999,Week 8/1999,1999,,8,HuC-1,HuC-1 © HUDSON Nintendo 9750 A,Hudson,Hudson,50/1997,Week 50/1997,1997,,50,GM76C256CLLFW70,LGS GM76C256CLLFW70 9849 KOREA,Lucky GoldStar,Lucky GoldStar,49/1998,Week 49/1998,1998,,49,MM1026A,846 26A,Mitsumi,Mitsumi,1998,1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-AMDJ-0,Momotarou Collection (Japan) (SGB Enhanced),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-AMDJ-0/gekkio-1.html,gekkio,DMG-AMDJ-JPN,22,DMG-MC-DFCN-01,I,5,Jul/1996,July/1996,1996,7,LH538M,DMG-AMDJ-0 S LH538MNI JAPAN F1 9628 D,Sharp,Sharp,28/1996,Week 28/1996,1996,,28,MBC1B,DMG MBC1-B Nintendo P 6'61,,,1996,1996,1996,,,LH5268ANF-10PLL,LH5268ANF-10PLL MOSEL-VITELIC JAPAN N526 0H 8C,Mosel-Vitelic,Mosel-Vitelic,26/1995,Week 26/1995,1995,,26,MM1026A,624 26A,Mitsumi,Mitsumi,1996,1996,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-AMLP-0,Mulan (Europe) (SGB Enhanced),Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-AMLP-0/mattcurrie-1.html,mattcurrie,DMG-AMLP-EUR-1,34,DMG-BEAN-10,K,6,Nov/1998,November/1998,1998,11,LHMN4M,DMG-AMLP-0 S LHMN4MNB JAPAN E1 9853 E,Sharp,Sharp,53/1998,Week 53/1998,1998,,53,MBC1B1,DMG MBC1B1 Nintendo S 9842 5 A,Sharp,Sharp,42/1998,Week 42/1998,1998,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-AMOP-0,"Mole Mania (USA, Europe) (SGB Enhanced)",Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-AMOP-0/mattcurrie-1.html,mattcurrie,DMG-AMOP-EUR,20,DMG-DECN-10,I,6,Jan/1997,January/1997,1997,1,LH534M,DMG-AMOP-0 S LH534MU0 JAPAN E1 9705 E,Sharp,Sharp,5/1997,Week 5/1997,1997,,5,MBC1B1,DMG MBC1B1 Nintendo S 9702 1 A,Sharp,Sharp,2/1997,Week 2/1997,1997,,2,XLJ6265BF-10SL,XLJ6265BF-10SL 702 157N,ROHM,ROHM,2/1997,Week 2/1997,1997,,2,BA6129A,6129A 7193,ROHM,ROHM,1997,1997,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-ANWJ-0,Itsudemo! Nyan to Wonderful (Japan) (SGB Enhanced),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-ANWJ-0/gekkio-1.html,gekkio,DMG-ANWJ-JPN,22,DMG-KECN-SP,I,3,May/1998,May/1998,1998,5,LH532M,DMG-ANWJ-0 S LH532MPE JAPAN D1 9822 D,Sharp,Sharp,22/1998,Week 22/1998,1998,,22,MBC3,MBC3 LR385364 9743 A,Sharp,Sharp,43/1997,Week 43/1997,1997,,43,BR6265BF-10SL,BR6265BF-10SL 814 136N,ROHM,ROHM,14/1998,Week 14/1998,1998,,14,BA6129A,6129A 8317,ROHM,ROHM,1998,1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":null,""label"":null,""manufacturer"":null,""year"":null,""month"":null,""week"":null,""rom_code"":null}"
DMG-AODP-0,"Oddworld Adventures (USA, Europe)",Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-AODP-0/gekkio-1.html,gekkio,DMG-AODP-EUR,22,DMG-BEAN-10,K,6,Oct/1998,October/1998,1998,10,LHMN4M,DMG-AODP-0 S LHMN4MN7 JAPAN E1 9847 E,Sharp,Sharp,47/1998,Week 47/1998,1998,,47,MBC1B,DMG MBC1-B Nintendo P 8'03,,,1998,1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-AOMJ-0,Game de Hakken!! Tamagotchi - Osutchi to Mesutchi (Japan) (SGB Enhanced),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-AOMJ-0/gekkio-1.html,gekkio,DMG-AOMJ-JPN,,0200309E4-01-1,I,4,Jan/1998,January/1998,1998,1,TAMA7,TAMA7 C9749 43794C TAIWAN,,,49/1997,Week 49/1997,1997,,49,TAMA5,TAMA5 9749 EAJ1,,,49/1997,Week 49/1997,1997,,49,TAMA6,TAMA6 JAPAN 47C243M FV61 9751H,,,51/1997,Week 51/1997,1997,,51,M62021P,2021 7Z2,Mitsubishi,Mitsubishi,1997,1997,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T 9749HB 8521AM,,,,,,,,,,,,,,,,,"{""kind"":null,""label"":null,""manufacturer"":null,""year"":null,""month"":null,""week"":null,""rom_code"":null}"
DMG-AOMJ-0,Game de Hakken!! Tamagotchi - Osutchi to Mesutchi (Japan) (SGB Enhanced),Entry #2,gekkio-2,https://gbhwdb.gekkio.fi/cartridges/DMG-AOMJ-0/gekkio-2.html,gekkio,DMG-AOMJ-JPN,,0200309E4-01-1,I,3,Jan/1998,January/1998,1998,1,TAMA7,TAMA7 B9748 43913A TAIWAN,,,48/1997,Week 48/1997,1997,,48,TAMA5,TAMA5 9726 EAD1,,,26/1997,Week 26/1997,1997,,26,TAMA6,TAMA6 JAPAN 47C243M FV61 9751H,,,51/1997,Week 51/1997,1997,,51,M62021P,2021 7Z0,Mitsubishi,Mitsubishi,1997,1997,1997,,,32.768 kHz,KDS8A,Daishinku,Daishinku,Jan/1998,January/1998,1998,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T 9749HB 8521AM,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS8A"",""manufacturer"":""Daishinku"",""year"":1998,""month"":1,""week"":null,""rom_code"":null}"
DMG-AOMJ-0,Game de Hakken!! Tamagotchi - Osutchi to Mesutchi (Japan) (SGB Enhanced),Entry #1,miyako-1,https://gbhwdb.gekkio.fi/cartridges/DMG-AOMJ-0/miyako-1.html,Miyako,DMG-AOMJ-JPN,,0200309E4-01-1,I,2,Nov/1997,November/1997,1997,11,TAMA7,TAMA7 J9747 43891A TAIWAN,,,47/1997,Week 47/1997,1997,,47,TAMA5,TAMA5 9725 EAH1,,,25/1997,Week 25/1997,1997,,25,TAMA6,TAMA6 JAPAN 47C243M FV61 9727H,,,27/1997,Week 27/1997,1997,,27,M62021P,2021 663,Mitsubishi,Mitsubishi,1996,1996,1996,,,32.768 kHz,KDS7E,Daishinku,Daishinku,May/1997,May/1997,1997,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T 9722HB 8521AM,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS7E"",""manufacturer"":""Daishinku"",""year"":1997,""month"":5,""week"":null,""rom_code"":null}"
DMG-AORP-0,"Ronaldo V-Football (Europe) (En,Fr,De,Es,It,Nl,Pt) (GB Compatible)",Entry #1,issotm-1,https://gbhwdb.gekkio.fi/cartridges/DMG-AORP-0/issotm-1.html,ISSOtm,DMG-AORP-FAH,00,DMG-A06-01,MB,6,Aug/1999,August/1999,1999,8,LH538W,DMG-AORP-0 S LH538WRK JAPAN F1 9942 D,Sharp,Sharp,42/1999,Week 42/1999,1999,,42,MBC5,MBC5 P-1 938U1M,,,38/1999,Week 38/1999,1999,,38,LH5164AN-10L,LH5164AN-10L SHARP JAPAN 9933 3 EB,Sharp,Sharp,33/1999,Week 33/1999,1999,,33,MM1134A,939 134A,Mitsumi,Mitsumi,39/1999,Week 39/1999,1999,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-AP2J-0,Picross 2 (Japan) (SGB Enhanced),Entry #1,tobiasvl-1,https://gbhwdb.gekkio.fi/cartridges/DMG-AP2J-0/tobiasvl-1.html,tobiasvl,DMG-AP2J-JPN,00,DMG-DECN(K)-02,Hs,4,Aug/1996,August/1996,1996,8,LH534M,DMG-AP2J-0 S LH534MVD JAPAN E1 9639 D,Sharp,Sharp,39/1996,Week 39/1996,1996,,39,MBC1B,DMG MBC1-B Nintendo P 6'99,,,1996,1996,1996,,,LH5268ANF-10PLL,LH5268ANF-10PLL MOSEL-VITELIC JAPAN N634 05 BC,Mosel-Vitelic,Mosel-Vitelic,34/1996,Week 34/1996,1996,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-APAD-0,Pokemon - Rote Edition (Germany) (SGB Enhanced),Entry #1,missingno-force-1,https://gbhwdb.gekkio.fi/cartridges/DMG-APAD-0/missingno-force-1.html,Missingno_force,,,DMG-A02-01,I,3,Aug/1999,August/1999,1999,8,LH538W,DMG-APAD-0 S LH538WUT JAPAN F1 9937 D,Sharp,Sharp,37/1999,Week 37/1999,1999,,37,MBC5,MBC5 P-1 931U4L,,,31/1999,Week 31/1999,1999,,31,GM76C256CLLFW70,LGS GM76C256CLLFW70 9930 KOREA,Lucky GoldStar,Lucky GoldStar,30/1999,Week 30/1999,1999,,30,MM1134A,930 134A,Mitsumi,Mitsumi,30/1999,Week 30/1999,1999,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-APAF-0,Pokemon - Version Rouge (France) (SGB Enhanced),Entry #1,issotm-1,https://gbhwdb.gekkio.fi/cartridges/DMG-APAF-0/issotm-1.html,ISSOtm,DMG-APAF-FRA,,DMG-A02-01,A,5,Jan/2000,January/2000,2000,1,MSM538011E,DMG-APAF-0 F1 M538011E-69 0085407,OKI,OKI,8/2000,Week 8/2000,2000,,8,,,,,,,,,,,,,,,,,,,MM1134A,001 134A,Mitsumi,Mitsumi,1/2000,Week 1/2000,2000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-APAU-0,"Pokemon - Red Version (USA, Europe) (SGB Enhanced)",Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-APAU-0/mattcurrie-1.html,mattcurrie,DMG-APAU-AUS,22,DMG-KFDN-01,I,6,Sep/1998,September/1998,1998,9,LH538M,DMG-APAU-0 S LH538MNN JAPAN F1 9837 D,Sharp,Sharp,37/1998,Week 37/1998,1998,,37,MBC3A,MBC3 A P-2 828U4E,,,28/1998,Week 28/1998,1998,,28,LH52256CN-10LL,LH52256CN-10LL SHARP JAPAN 9831 5 SN,Sharp,Sharp,31/1998,Week 31/1998,1998,,31,BA6129A,6129A 8R77,ROHM,ROHM,1998,1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-APBJ-1,Pocket Monsters - Midori (Japan) (Rev 1) (SGB Enhanced),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-APBJ-1/gekkio-1.html,gekkio,DMG-APBJ-JPN,20A,DMG-DEDN-10,I,3,Mar/1997,March/1997,1997,3,LH534M,DMG-APBJ-1 S LH534MV2 JAPAN E1 9716 E,Sharp,Sharp,16/1997,Week 16/1997,1997,,16,MBC1B1,DMG MBC1B1 Nintendo S 9711 7 A,Sharp,Sharp,11/1997,Week 11/1997,1997,,11,LH52B256NA-10PLL,LH52B256NA-10PLL MOSEL-VITELIC JAPAN N641 0K BB,Mosel-Vitelic,Mosel-Vitelic,41/1996,Week 41/1996,1996,,41,MM1026A,650 26A,Mitsumi,Mitsumi,1996,1996,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-APBJ-1,Pocket Monsters - Midori (Japan) (Rev 1) (SGB Enhanced),Entry #1,max-m-1,https://gbhwdb.gekkio.fi/cartridges/DMG-APBJ-1/max-m-1.html,max-m,DMG-APBJ-JPN,00A,DMG-DEDN-10,I,5,Feb/1997,February/1997,1997,2,LH534M,DMG-APBJ-1 S LH534MV2 JAPAN E1 9716 E,Sharp,Sharp,16/1997,Week 16/1997,1997,,16,MBC1B,DMG MBC1-B Nintendo P 7'10,,,1997,1997,1997,,,LH52B256NA-10PLL,LH52B256NA-10PLL MOSEL-VITELIC JAPAN N643 0T BB,Mosel-Vitelic,Mosel-Vitelic,43/1996,Week 43/1996,1996,,43,BA6129A,6129A 7224,ROHM,ROHM,1997,1997,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-APBJ-1,Pocket Monsters - Midori (Japan) (Rev 1) (SGB Enhanced),Entry #1,red-vazquez-1,https://gbhwdb.gekkio.fi/cartridges/DMG-APBJ-1/red-vazquez-1.html,Red Vázquez,DMG-APBJ-JPN,00A,DMG-DEDN-01,I,5,Oct/1996,October/1996,1996,10,LH534M,DMG-APBJ-1 S LH534MV2 JAPAN E1 9642 E,Sharp,Sharp,42/1996,Week 42/1996,1996,,42,MBC1B1,DMG MBC1B1 Nintendo S 9641 3 A,Sharp,Sharp,41/1996,Week 41/1996,1996,,41,LH52B256NZ-10PLL,LH52B256NZ-10PLL MOSEL-VITELIC JAPAN N636 06 CB,Mosel-Vitelic,Mosel-Vitelic,36/1996,Week 36/1996,1996,,36,MM1026A,636 26A,Mitsumi,Mitsumi,1996,1996,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-APCJ-0,Mario no Picross (Japan) (SGB Enhanced),Entry #1,kai-1,https://gbhwdb.gekkio.fi/cartridges/DMG-APCJ-0/kai-1.html,Kai,DMG-APCJ-JPN,22,DMG-DECN-02,Ca,5,Jan/1995,January/1995,1995,1,LH532M,DMG-APCJ-0 S LH532MWO JAPAN F1 9509 D,Sharp,Sharp,9/1995,Week 9/1995,1995,,9,MBC1B1,DMG MBC1B1 Nintendo S 9506 1 A,Sharp,Sharp,6/1995,Week 6/1995,1995,,6,HY6264ALLJ-10,HY6264A LLJ-10 9434B KOREA,Hyundai,Hyundai,34/1994,Week 34/1994,1994,,34,BA6129A,6129A 4B28,ROHM,ROHM,1994,1994,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-APCP-0,"Mario's Picross (USA, Europe) (SGB Enhanced)",Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-APCP-0/mattcurrie-1.html,mattcurrie,DMG-APCP-NOE,22,DMG-DECN-02,I,4,Mar/1995,March/1995,1995,3,N-2001EGW,DMG-APCP-0 D1 N-2001EGW-J86 9511X9010,,,11/1995,Week 11/1995,1995,,11,MBC1B,DMG MBC1-B Nintendo P 5'23,,,1995,1995,1995,,,VN4464S-08LL,Victronix VN4464S-08LL 95103B029,Victronix,Victronix,10/1995,Week 10/1995,1995,,10,MM1026A,508 26A,Mitsumi,Mitsumi,1995,1995,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-APCP-0,"Mario's Picross (USA, Europe) (SGB Enhanced)",Entry #1,tobiasvl-1,https://gbhwdb.gekkio.fi/cartridges/DMG-APCP-0/tobiasvl-1.html,tobiasvl,DMG-APCP-NOE,,DMG-DECN-02,I,1,Apr/1995,April/1995,1995,4,LH532M,DMG-APCP-0 S LH532MWI JAPAN D1 9515 D,Sharp,Sharp,15/1995,Week 15/1995,1995,,15,MBC1B1,DMG MBC1B1 Nintendo S 9512 1 A,Sharp,Sharp,12/1995,Week 12/1995,1995,,12,HY6264ALLJ-10,HY6264A LLJ-10 9506B KOREA,Hyundai,Hyundai,6/1995,Week 6/1995,1995,,6,MM1026A,509 26A,Mitsumi,Mitsumi,1995,1995,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-APDP-0,Pinball Deluxe (Europe),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-APDP-0/gekkio-1.html,gekkio,DMG-APDP-EUR,22,DMG-BEAN(K)-02,Hs,6,Jul/1995,July/1995,1995,7,LH532M,DMG-APDP-0 S LH532MWV JAPAN D1 9532 D,Sharp,Sharp,32/1995,Week 32/1995,1995,,32,MBC1B,DMG MBC1-B Nintendo P 5'72,,,1995,1995,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-APDP-0,Pinball Deluxe (Europe),Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-APDP-0/mattcurrie-1.html,mattcurrie,DMG-APDP-EUR,11,DMG-BEAN-02,Y,1,Jul/1996,July/1996,1996,7,LH532M,DMG-APDP-0 S LH532MWV JAPAN D1 9630 D,Sharp,Sharp,30/1996,Week 30/1996,1996,,30,MBC1B1,DMG MBC1B1 Nintendo S 9629 1 A,Sharp,Sharp,29/1996,Week 29/1996,1996,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-APE-0,"Kwirk - He's A-maze-ing! (USA, Europe)",Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-APE-0/mattcurrie-1.html,mattcurrie,DMG-AP-FAH,05,DMG-AAA-03,I,5,Nov/1990,November/1990,1990,11,,DMG-APE-0 SHARP JAPAN A0 9049 D,Sharp,Sharp,49/1990,Week 49/1990,1990,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
